label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height,filepath,exists
plaid,279,599,164,383,wconcept_300559536.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300559536.jpg,True
plaid,688,537,201,313,wconcept_300559536.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300559536.jpg,True
stripe,377,564,200,268,wconcept_300585931.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300585931.jpg,True
solid,328,576,384,520,wconcept_300609842.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300609842.jpg,True
solid,236,347,488,670,wconcept_300623633.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300623633.jpg,True
solid,187,325,549,640,wconcept_300623634.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300623634.jpg,True
solid,207,315,559,613,wconcept_300624494.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300624494.jpg,True
solid,189,317,464,611,wconcept_300624503.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300624503.jpg,True
solid,231,445,540,625,wconcept_300624507.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300624507.jpg,True
solid,174,488,505,550,wconcept_300624510.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300624510.jpg,True
solid,277,499,406,386,wconcept_300643016.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300643016.jpg,True
stripe,505,491,257,442,wconcept_300653236.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300653236.jpg,True
stripe,497,469,230,455,wconcept_300653237.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300653237.jpg,True
stripe,306,433,156,102,wconcept_300661371.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300661371.jpg,True
stripe,529,440,124,78,wconcept_300661371.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300661371.jpg,True
stripe,402,835,223,262,wconcept_300661403.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300661403.jpg,True
plaid,356,574,276,291,wconcept_300662129.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300662129.jpg,False
stripe,370,566,235,378,wconcept_300662131.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300662131.jpg,True
solid,248,359,464,635,wconcept_300677248.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677248.jpg,True
solid,361,477,286,484,wconcept_300677867.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677867.jpg,True
solid,333,501,405,601,wconcept_300677868.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677868.jpg,True
solid,273,513,430,494,wconcept_300677870.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677870.jpg,True
solid,373,567,303,378,wconcept_300677871.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677871.jpg,True
solid,263,560,432,488,wconcept_300677875.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677875.jpg,True
solid,421,440,239,388,wconcept_300677876.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677876.jpg,True
solid,316,637,251,376,wconcept_300677879.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677879.jpg,True
solid,289,457,261,173,wconcept_300677881.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677881.jpg,True
solid,285,872,342,266,wconcept_300677881.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677881.jpg,True
solid,307,562,349,481,wconcept_300677883.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677883.jpg,True
solid,302,596,335,493,wconcept_300677884.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677884.jpg,True
solid,295,676,273,372,wconcept_300677885.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677885.jpg,True
solid,280,640,381,425,wconcept_300677891.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677891.jpg,True
solid,207,708,337,342,wconcept_300677893.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677893.jpg,True
solid,290,775,312,301,wconcept_300677946.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677946.jpg,True
solid,329,574,371,428,wconcept_300677947.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677947.jpg,True
solid,253,535,411,361,wconcept_300677951.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300677951.jpg,True
solid,339,408,381,483,wconcept_300685902.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300685902.jpg,True
solid,309,320,312,572,wconcept_300685913.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300685913.jpg,True
solid,302,444,376,439,wconcept_300685916.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300685916.jpg,True
solid,461,450,157,127,wconcept_300686867.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300686867.jpg,True
stripe,219,1012,349,252,wconcept_300694262.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300694262.jpg,True
stripe,262,560,349,271,wconcept_300694368.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300694368.jpg,True
stripe,365,571,176,210,wconcept_300700707.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300700707.jpg,True
stripe,334,599,261,163,wconcept_300700715.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300700715.jpg,True
solid,409,320,198,273,wconcept_300731576.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300731576.jpg,True
solid,588,755,252,374,wconcept_300731577.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300731577.jpg,True
solid,465,308,163,205,wconcept_300734932.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300734932.jpg,True
stripe,262,430,417,444,wconcept_300740427.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300740427.jpg,True
stripe,299,339,391,455,wconcept_300740435.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300740435.jpg,True
stripe,360,359,305,339,wconcept_300740447.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300740447.jpg,True
floral,353,520,291,200,wconcept_300740769.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_300740769.jpg,True
floral,48,637,132,105,wconcept_300740769.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_300740769.jpg,True
floral,731,792,124,410,wconcept_300740769.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_300740769.jpg,True
plaid,429,657,212,274,wconcept_300744014.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300744014.jpg,True
plaid,615,537,163,227,wconcept_300749505.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300749505.jpg,True
plaid,165,848,176,217,wconcept_300749505.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300749505.jpg,True
plaid,582,459,103,464,wconcept_300774698.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300774698.jpg,True
plaid,148,527,120,213,wconcept_300774698.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300774698.jpg,True
plaid,532,615,144,278,wconcept_300774699.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300774699.jpg,True
plaid,268,730,152,213,wconcept_300774699.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300774699.jpg,True
stripe,323,449,389,420,wconcept_300854935.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300854935.jpg,True
plaid,309,472,213,476,wconcept_300860634.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300860634.jpg,True
plaid,250,598,300,374,wconcept_300861598.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300861598.jpg,True
plaid,272,572,335,423,wconcept_300861610.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_300861610.jpg,True
solid,387,364,183,244,wconcept_300884891.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300884891.jpg,False
stripe,328,547,259,376,wconcept_300909690.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300909690.jpg,True
stripe,294,731,254,371,wconcept_300910673.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300910673.jpg,True
stripe,343,472,200,207,wconcept_300911147.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300911147.jpg,True
stripe,353,344,113,80,wconcept_300913051.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300913051.jpg,True
stripe,284,466,327,396,wconcept_300913093.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300913093.jpg,True
floral,223,389,493,637,wconcept_300913449.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_300913449.jpg,False
solid,234,454,422,388,wconcept_300931477.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_300931477.jpg,True
stripe,360,545,262,494,wconcept_300939160.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300939160.jpg,True
stripe,333,569,349,318,wconcept_300947924.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300947924.jpg,True
stripe,284,586,334,344,wconcept_300947926.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300947926.jpg,True
stripe,316,650,323,339,wconcept_300981674.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300981674.jpg,True
stripe,279,567,152,300,wconcept_300981687.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300981687.jpg,True
stripe,610,610,120,310,wconcept_300981687.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300981687.jpg,True
stripe,641,494,142,185,wconcept_300990364.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_300990364.jpg,True
stripe,262,464,389,525,wconcept_301009957.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301009957.jpg,True
plaid,609,677,144,279,wconcept_301025760.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301025760.jpg,True
plaid,333,555,305,320,wconcept_301027904.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301027904.jpg,True
stripe,328,564,320,362,wconcept_301028266.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301028266.jpg,True
stripe,284,515,117,306,wconcept_301028277.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301028277.jpg,True
plaid,539,566,168,347,wconcept_301028277.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301028277.jpg,False
stripe,509,340,102,242,wconcept_301053893.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301053893.jpg,True
stripe,353,528,305,259,wconcept_301074379.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301074379.jpg,True
plaid,380,493,388,411,wconcept_301083901.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301083901.jpg,True
plaid,438,588,308,467,wconcept_301083920.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301083920.jpg,True
plaid,351,574,396,511,wconcept_301148575.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301148575.jpg,True
plaid,297,569,266,393,wconcept_301148576.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301148576.jpg,True
solid,353,498,342,352,wconcept_301195971.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301195971.jpg,True
solid,258,525,417,423,wconcept_301213672.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301213672.jpg,True
solid,295,566,357,508,wconcept_301214717.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301214717.jpg,True
stripe,355,257,367,394,wconcept_301230593.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301230593.jpg,True
stripe,321,540,323,418,wconcept_301247212.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301247212.jpg,True
stripe,324,574,291,347,wconcept_301258701.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301258701.jpg,True
plaid,260,310,381,566,wconcept_301277492.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301277492.jpg,True
floral,350,499,264,481,wconcept_301289986.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_301289986.jpg,True
stripe,246,491,401,447,wconcept_301305887.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301305887.jpg,True
stripe,312,530,310,394,wconcept_301315123.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301315123.jpg,True
stripe,262,525,374,315,wconcept_301319686.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301319686.jpg,True
plaid,245,488,161,555,wconcept_301320891.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301320891.jpg,True
solid,536,831,174,306,wconcept_301320891.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301320891.jpg,False
stripe,433,615,232,483,wconcept_301320940.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301320940.jpg,True
solid,333,296,369,611,wconcept_301351220.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301351220.jpg,True
solid,363,454,171,239,wconcept_301355415.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301355415.jpg,True
plaid,294,354,320,527,wconcept_301367231.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301367231.jpg,True
plaid,294,386,301,422,wconcept_301367248.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301367248.jpg,True
solid,373,540,230,339,wconcept_301384741.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301384741.jpg,True
solid,356,591,269,266,wconcept_301390965.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301390965.jpg,True
stripe,263,496,257,476,wconcept_301416223.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301416223.jpg,True
plaid,458,435,168,244,wconcept_301419472.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301419472.jpg,True
plaid,275,474,384,442,wconcept_301436873.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301436873.jpg,True
plaid,192,483,530,440,wconcept_301436875.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301436875.jpg,True
solid,358,388,183,240,wconcept_301484364.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301484364.jpg,True
plaid,363,418,66,168,wconcept_301486543.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301486543.jpg,True
plaid,499,455,102,154,wconcept_301486543.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301486543.jpg,True
plaid,319,623,110,259,wconcept_301510804.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301510804.jpg,True
plaid,319,610,271,420,wconcept_301511751.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301511751.jpg,True
solid,341,444,344,406,wconcept_301521405.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301521405.jpg,True
solid,314,403,359,484,wconcept_301521415.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301521415.jpg,True
stripe,651,586,240,352,wconcept_301550139.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301550139.jpg,False
stripe,260,528,381,427,wconcept_301576785.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301576785.jpg,True
plaid,279,420,378,511,wconcept_301579429.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301579429.jpg,True
solid,339,552,328,220,wconcept_301583228.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301583228.jpg,True
stripe,218,472,508,486,wconcept_301610934.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301610934.jpg,True
stripe,553,284,200,252,wconcept_301629673.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301629673.jpg,True
solid,275,491,279,376,wconcept_301632194.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301632194.jpg,True
solid,404,447,174,191,wconcept_301632195.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301632195.jpg,True
solid,299,520,286,374,wconcept_301637675.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301637675.jpg,True
solid,324,586,301,388,wconcept_301645892.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301645892.jpg,True
stripe,246,428,330,477,wconcept_301689268.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301689268.jpg,True
stripe,258,494,415,369,wconcept_301705466.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301705466.jpg,True
plaid,287,601,398,420,wconcept_301714164.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301714164.jpg,True
stripe,390,376,110,81,wconcept_301723740.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301723740.jpg,True
stripe,460,367,91,102,wconcept_301723745.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301723745.jpg,True
solid,409,452,135,213,wconcept_301732062.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301732062.jpg,True
solid,355,440,234,229,wconcept_301732070.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301732070.jpg,True
stripe,346,499,327,423,wconcept_301743511.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301743511.jpg,True
stripe,284,540,303,330,wconcept_301743554.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301743554.jpg,True
stripe,299,442,315,327,wconcept_301743565.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301743565.jpg,True
stripe,326,483,279,303,wconcept_301743566.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301743566.jpg,True
solid,363,491,242,400,wconcept_301754966.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301754966.jpg,True
solid,368,484,244,378,wconcept_301754969.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301754969.jpg,True
solid,333,508,317,364,wconcept_301754971.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301754971.jpg,True
solid,329,488,315,303,wconcept_301754974.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301754974.jpg,True
stripe,370,532,237,328,wconcept_301754978.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301754978.jpg,True
stripe,323,484,308,356,wconcept_301754979.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301754979.jpg,True
stripe,409,557,201,259,wconcept_301754980.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301754980.jpg,True
solid,334,569,266,415,wconcept_301755034.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301755034.jpg,True
plaid,221,420,201,359,wconcept_301764051.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301764051.jpg,True
solid,417,318,129,273,wconcept_301775357.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301775357.jpg,True
plaid,251,532,190,400,wconcept_301814347.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301814347.jpg,True
plaid,245,535,163,342,wconcept_301814797.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301814797.jpg,True
stripe,290,496,178,296,wconcept_301850092.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301850092.jpg,True
solid,389,552,235,306,wconcept_301864687.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_301864687.jpg,True
stripe,311,428,179,295,wconcept_301877734.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301877734.jpg,True
plaid,190,533,247,384,wconcept_301880519.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_301880519.jpg,True
stripe,356,554,252,254,wconcept_301883815.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301883815.jpg,True
stripe,377,552,320,510,wconcept_301886825.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_301886825.jpg,True
solid,544,686,137,171,wconcept_302029963.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_302029963.jpg,True
floral,571,425,179,240,wconcept_302116809.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_302116809.jpg,True
floral,231,366,134,246,wconcept_302116809.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_302116809.jpg,True
plaid,279,471,157,247,wconcept_302117617.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_302117617.jpg,True
solid,353,525,240,347,wconcept_302138147.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_302138147.jpg,True
solid,406,420,181,119,wconcept_302138152.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_302138152.jpg,True
solid,273,564,134,242,wconcept_302138198.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_302138198.jpg,True
solid,622,626,112,157,wconcept_302138198.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_302138198.jpg,True
plaid,341,540,129,279,wconcept_302148138.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_302148138.jpg,True
plaid,299,540,181,298,wconcept_302148139.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_302148139.jpg,True
plaid,307,567,237,315,wconcept_302148140.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_302148140.jpg,True
stripe,224,567,200,332,wconcept_302200659.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_302200659.jpg,False
stripe,226,567,223,269,wconcept_302200669.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_302200669.jpg,False
stripe,270,554,181,322,wconcept_302200680.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_302200680.jpg,False
stripe,249,606,182,233,wconcept_302200725.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_302200725.jpg,False
