site,product_id,label,title,url,img_url,file_path,width,height,phash_hex,created_at
asos,209361505,polka_dot,Miss Selfridge poplin fitted shirt in polka dot,miss-selfridge/miss-selfridge-poplin-fitted-shirt-in-polka-dot/prd/209361505#colourWayId-209361518,https://images.asos-media.com/products/miss-selfridge-poplin-fitted-shirt-in-polka-dot/209361505-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209361505.jpg,1000,1276,b093d2cb69c523da,2025-10-22T15:07:00
asos,209304761,polka_dot,ASOS DESIGN brushed knitted jumper in chocolate and blue polka dot,asos-design/asos-design-brushed-knitted-jumper-in-chocolate-and-blue-polka-dot/prd/209304761#colourWayId-209304762,https://images.asos-media.com/products/asos-design-brushed-knitted-jumper-in-chocolate-and-blue-polka-dot/209304761-1-brown,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209304761.jpg,1000,1276,b491cbcd89c1c7c3,2025-10-22T15:07:01
asos,209215166,polka_dot,Miss Selfridge poplin fitted shirt in polka dot,miss-selfridge/miss-selfridge-poplin-fitted-shirt-in-polka-dot/prd/209215166#colourWayId-209215170,https://images.asos-media.com/products/miss-selfridge-poplin-fitted-shirt-in-polka-dot/209215166-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209215166.jpg,1000,1276,e9b5c76ee43484a4,2025-10-22T15:07:02
asos,208865581,polka_dot,ASOS DESIGN mesh polka dot print baby tee in black,asos-design/asos-design-mesh-polka-dot-print-baby-tee-in-black/prd/208865581#colourWayId-208865597,https://images.asos-media.com/products/asos-design-mesh-polka-dot-print-baby-tee-in-black/208865581-1-blackpolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208865581.jpg,1000,1276,b947966cc41e4ad3,2025-10-22T15:07:03
asos,208656214,polka_dot,ASOS DESIGN fitted waistband tee in cream and black polka dot,asos-design/asos-design-fitted-waistband-tee-in-cream-and-black-polka-dot/prd/208656214#colourWayId-208656221,https://images.asos-media.com/products/asos-design-fitted-waistband-tee-in-cream-and-black-polka-dot/208656214-1-ppolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208656214.jpg,1000,1276,a31d6a27da9c62cc,2025-10-22T15:07:04
asos,208611442,polka_dot,ASOS DESIGN denim tank top in brown polka dot,asos-design/asos-design-denim-tank-top-in-brown-polka-dot/prd/208611442#colourWayId-208611455,https://images.asos-media.com/products/asos-design-denim-tank-top-in-brown-polka-dot/208611442-1-brown,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208611442.jpg,1000,1276,b031cb67cdc33169,2025-10-22T15:07:05
asos,208243583,polka_dot,For Love & Lemons Denim dot one piece swimsuit in indigo,for-love-lemons/for-love-lemons-denim-dot-one-piece-swimsuit-in-indigo/prd/208243583#colourWayId-208243584,https://images.asos-media.com/products/for-love-lemons-denim-dot-one-piece-swimsuit-in-indigo/208243583-1-blue,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208243583.jpg,1000,1276,b692c1638b98cfc3,2025-10-22T15:07:05
asos,207654648,polka_dot,Loungeable strawberry polka dot  printed jersey cami and shorts set,loungeable/loungeable-strawberry-polka-dot-printed-jersey-cami-and-shorts-set/prd/207654648#colourWayId-207654649,https://images.asos-media.com/products/loungeable-strawberry-polka-dot-printed-jersey-cami-and-shorts-set/207654648-1-multi,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_207654648.jpg,1000,1276,be3073c3c7cc1c98,2025-10-22T15:07:06
asos,202345339,polka_dot,ONLY puff sleeve wrap midi dress in blue spot,only/only-puff-sleeve-wrap-midi-dress-in-blue-spot/prd/202345339#colourWayId-202345340,https://images.asos-media.com/products/only-puff-sleeve-wrap-midi-dress-in-blue-spot/202345339-1-bluespot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_202345339.jpg,1000,1276,e6cc66cc269c6999,2025-10-22T15:07:07
asos,209556475,polka_dot,Kaiia exclusive plunge halterneck sheer panel maxi dress in mono polka dot,kaiia/kaiia-exclusive-plunge-halterneck-sheer-panel-maxi-dress-in-mono-polka-dot/prd/209556475#colourWayId-209556477,https://images.asos-media.com/products/kaiia-exclusive-plunge-halterneck-sheer-panel-maxi-dress-in-mono-polka-dot/209556475-1-monopolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209556475.jpg,1000,1276,b64c4d38cc6299f3,2025-10-22T15:07:07
asos,209172735,polka_dot,Kaiia exclusive double layered slinky mesh drape off shoulder top in brown and pink polka dot,kaiia/kaiia-exclusive-double-layered-slinky-mesh-drape-off-shoulder-top-in-brown-and-pink-polka-dot/prd/209172735#colourWayId-209172736,https://images.asos-media.com/products/kaiia-exclusive-double-layered-slinky-mesh-drape-off-shoulder-top-in-brown-and-pink-polka-dot/209172735-1-brownandpink,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209172735.jpg,1000,1276,b11e58866d33b2b3,2025-10-22T15:07:08
asos,209165455,polka_dot,ASOS DESIGN plisse sleeveless wrap tie front maxi dress in polka dot,asos-design/asos-design-plisse-sleeveless-wrap-tie-front-maxi-dress-in-polka-dot/prd/209165455#colourWayId-209165456,https://images.asos-media.com/products/asos-design-plisse-sleeveless-wrap-tie-front-maxi-dress-in-polka-dot/209165455-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209165455.jpg,1000,1276,b383ccb19c64cecc,2025-10-22T15:07:09
asos,209145868,polka_dot,Vila ruffle maxi dress in black and white polka dot,vila/vila-ruffle-maxi-dress-in-black-and-white-polka-dot/prd/209145868#colourWayId-209145870,https://images.asos-media.com/products/vila-ruffle-maxi-dress-in-black-and-white-polka-dot/209145868-1-blackpolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209145868.jpg,1000,1276,f3cccc9999332466,2025-10-22T15:07:09
asos,209067884,polka_dot,Topshop frill detail midi skirt in spot print,topshop/topshop-frill-detail-midi-skirt-in-spot-print/prd/209067884#colourWayId-209067896,https://images.asos-media.com/products/topshop-frill-detail-midi-skirt-in-spot-print/209067884-1-spotprint,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209067884.jpg,1000,1276,b6e659996c31b342,2025-10-22T15:07:10
asos,208920451,polka_dot,Miss Selfridge button through frill detail blouse in polka dot,miss-selfridge/miss-selfridge-button-through-frill-detail-blouse-in-polka-dot/prd/208920451#colourWayId-208920454,https://images.asos-media.com/products/miss-selfridge-button-through-frill-detail-blouse-in-polka-dot/208920451-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208920451.jpg,1000,1276,eac94d659590a3d3,2025-10-22T15:07:11
asos,208641059,polka_dot,Object halter neck maxi dress in black polka dot,object/object-halter-neck-maxi-dress-in-black-polka-dot/prd/208641059#colourWayId-208641060,https://images.asos-media.com/products/object-halter-neck-maxi-dress-in-black-polka-dot/208641059-1-blackspot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208641059.jpg,1000,1276,b3c7cc38cd319cc1,2025-10-22T15:07:11
asos,208495135,polka_dot,ASOS DESIGN cowl neck drape sleeveless top in polka dot print,asos-design/asos-design-cowl-neck-drape-sleeveless-top-in-polka-dot-print/prd/208495135#colourWayId-208495138,https://images.asos-media.com/products/asos-design-cowl-neck-drape-sleeveless-top-in-polka-dot-print/208495135-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208495135.jpg,1000,1276,bc24c1d38f8f32cc,2025-10-22T15:07:12
asos,208387133,polka_dot,ASOS DESIGN denim scoop mini dress with bow front in polka dot,asos-design/asos-design-denim-scoop-mini-dress-with-bow-front-in-polka-dot/prd/208387133#colourWayId-208387139,https://images.asos-media.com/products/asos-design-denim-scoop-mini-dress-with-bow-front-in-polka-dot/208387133-1-multi,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208387133.jpg,1000,1276,f23371c18ecd98c9,2025-10-22T15:07:13
asos,208340437,polka_dot,WeWoreWhat ruched cup corset top in black and white polka dot,weworewhat/weworewhat-ruched-cup-corset-top-in-black-and-white-polka-dot/prd/208340437#colourWayId-208340438,https://images.asos-media.com/products/weworewhat-ruched-cup-corset-top-in-black-and-white-polka-dot/208340437-1-whiteblackmulti,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208340437.jpg,1000,1276,e29566916ce3cd4c,2025-10-22T15:07:14
asos,208256826,polka_dot,Kaiia exclusive bardot milkmaid top and maxi skirt co-ord in black polka dot,kaiia/kaiia-exclusive-bardot-milkmaid-top-and-maxi-skirt-co-ord-in-black-polka-dot/grp/208256826#colourWayId-207573225,https://images.asos-media.com/products/kaiia-exclusive-bardot-milkmaid-top-and-maxi-skirt-co-ord-in-black-polka-dot/207573224-2,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208256826.jpg,1000,1276,e6199964cb6689e6,2025-10-22T15:07:15
asos,207573108,polka_dot,Kaiia exclusive high square neck button front gathered skirt mini dress in mono polka dot,kaiia/kaiia-exclusive-high-square-neck-button-front-gathered-skirt-mini-dress-in-mono-polka-dot/prd/207573108#colourWayId-207573131,https://images.asos-media.com/products/kaiia-exclusive-high-square-neck-button-front-gathered-skirt-mini-dress-in-mono-polka-dot/207573108-1-monopolka,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_207573108.jpg,1000,1276,b44f1e74e330d199,2025-10-22T15:07:15
asos,204701599,polka_dot,ONLY frill wrap mini dress in green spot,only/only-frill-wrap-mini-dress-in-green-spot/prd/204701599#colourWayId-204701600,https://images.asos-media.com/products/only-frill-wrap-mini-dress-in-green-spot/204701599-1-green,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_204701599.jpg,1000,1276,f399cc9919338c33,2025-10-22T15:07:16
asos,208399270,polka_dot,ASOS DESIGN Ditsy frill button up cami and trouser pyjama set in polka dot print,asos-design/asos-design-ditsy-frill-button-up-cami-and-trouser-pyjama-set-in-polka-dot-print/prd/208399270#colourWayId-208399271,https://images.asos-media.com/products/asos-design-ditsy-frill-button-up-cami-and-trouser-pyjama-set-in-polka-dot-print/208399270-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208399270.jpg,1000,1276,b8b8f2c7c9c80ce6,2025-10-22T15:07:17
asos,209596004,polka_dot,ASOS DESIGN floaty mesh flutter sleeve top with tie back detail in chocolate and white polka dot,asos-design/asos-design-floaty-mesh-flutter-sleeve-top-with-tie-back-detail-in-chocolate-and-white-polka-dot/prd/209596004#colourWayId-209596011,https://images.asos-media.com/products/asos-design-floaty-mesh-flutter-sleeve-top-with-tie-back-detail-in-chocolate-and-white-polka-dot/209596004-1-brownandwhite,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209596004.jpg,1000,1276,e19296cb3c4bc696,2025-10-22T15:07:18
asos,209527385,polka_dot,COLLUSION zip through fitted shirt in mono polka dot,collusion/collusion-zip-through-fitted-shirt-in-mono-polka-dot/prd/209527385#colourWayId-209527394,https://images.asos-media.com/products/collusion-zip-through-fitted-shirt-in-mono-polka-dot/209527385-1-white,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209527385.jpg,1000,1276,e58c9a6766649867,2025-10-22T15:07:19
asos,209387219,polka_dot,ASOS DESIGN balloon sleeve maxi dress in brown polka dot,asos-design/asos-design-balloon-sleeve-maxi-dress-in-brown-polka-dot/prd/209387219#colourWayId-209387254,https://images.asos-media.com/products/asos-design-balloon-sleeve-maxi-dress-in-brown-polka-dot/209387219-1-brownpolka,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209387219.jpg,1000,1276,e7989bc698649c71,2025-10-22T15:07:19
asos,209361382,polka_dot,Miss Selfridge dropped waist mini shirt dress in polka dot,miss-selfridge/miss-selfridge-dropped-waist-mini-shirt-dress-in-polka-dot/prd/209361382#colourWayId-209361395,https://images.asos-media.com/products/miss-selfridge-dropped-waist-mini-shirt-dress-in-polka-dot/209361382-1-chocolate,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209361382.jpg,1000,1276,b0d9c39bcf2c24c3,2025-10-22T15:07:20
asos,209290443,polka_dot,ASOS DESIGN soft knitted top co-ord in polka dot,asos-design/asos-design-soft-knitted-top-co-ord-in-polka-dot/prd/209290443#colourWayId-209290451,https://images.asos-media.com/products/asos-design-soft-knitted-top-co-ord-in-polka-dot/209290443-1-multi,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209290443.jpg,1000,1276,b8e3cdc0cf1c2699,2025-10-22T15:07:21
asos,209263657,polka_dot,ASOS DESIGN tie front long sleeve chiffon blouse in polka dot,asos-design/asos-design-tie-front-long-sleeve-chiffon-blouse-in-polka-dot/prd/209263657#colourWayId-209263659,https://images.asos-media.com/products/asos-design-tie-front-long-sleeve-chiffon-blouse-in-polka-dot/209263657-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209263657.jpg,1000,1276,bec890996d27a666,2025-10-22T15:07:21
asos,209238113,polka_dot,ASOS DESIGN satin high neck bubble hem top in polka dot,asos-design/asos-design-satin-high-neck-bubble-hem-top-in-polka-dot/prd/209238113#colourWayId-209238114,https://images.asos-media.com/products/asos-design-satin-high-neck-bubble-hem-top-in-polka-dot/209238113-1-navypolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209238113.jpg,1000,1276,b0c39ef9cccc8c86,2025-10-22T15:07:22
asos,209222973,polka_dot,ASOS DESIGN knitted tank top in polka dot in oatmeal,asos-design/asos-design-knitted-tank-top-in-polka-dot-in-oatmeal/prd/209222973#colourWayId-209222982,https://images.asos-media.com/products/asos-design-knitted-tank-top-in-polka-dot-in-oatmeal/209222973-1-oatmeal,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209222973.jpg,1000,1276,e986658c9a929e67,2025-10-22T15:07:23
asos,209007969,polka_dot,ASOS DESIGN square neck denim mini dress in brown polka dot,asos-design/asos-design-square-neck-denim-mini-dress-in-brown-polka-dot/prd/209007969#colourWayId-209007971,https://images.asos-media.com/products/asos-design-square-neck-denim-mini-dress-in-brown-polka-dot/209007969-1-brown,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209007969.jpg,1000,1276,f0929b30cb6ccdcc,2025-10-22T15:07:23
asos,208736253,polka_dot,COLLUSION polka dot cami co-ord in white,collusion/collusion-polka-dot-cami-co-ord-in-white/prd/208736253#colourWayId-208736259,https://images.asos-media.com/products/collusion-polka-dot-cami-co-ord-in-white/208736253-1-whitepolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208736253.jpg,1000,1276,e5e73686989ac299,2025-10-22T15:07:24
asos,208655039,polka_dot,Fashionkilla double sculpted slinky bandeau maxi dress in black polka dot,fashionkilla/fashionkilla-double-sculpted-slinky-bandeau-maxi-dress-in-black-polka-dot/prd/208655039#colourWayId-208655045,https://images.asos-media.com/products/fashionkilla-double-sculpted-slinky-bandeau-maxi-dress-in-black-polka-dot/208655039-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208655039.jpg,1000,1276,a544326d9e33da65,2025-10-22T15:07:25
asos,208514397,polka_dot,ASOS DESIGN scoop neck cotton linen mini dress in spot print,asos-design/asos-design-scoop-neck-cotton-linen-mini-dress-in-spot-print/prd/208514397#colourWayId-208514399,https://images.asos-media.com/products/asos-design-scoop-neck-cotton-linen-mini-dress-in-spot-print/208514397-1-spot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208514397.jpg,1000,1276,e1e49b30c3c69ec9,2025-10-22T15:07:25
asos,208447414,polka_dot,Hollister crepe halter neck mini dress in white and navy polka dots,hollister/hollister-crepe-halter-neck-mini-dress-in-white-and-navy-polka-dots/prd/208447414#colourWayId-208447416,https://images.asos-media.com/products/hollister-crepe-halter-neck-mini-dress-in-white-and-navy-polka-dots/208447414-1-navypolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208447414.jpg,1000,1276,b3cec633cccc3119,2025-10-22T15:07:26
asos,208270484,polka_dot,Sister Jane puff sleeve mini dress in ivory polka dot,sister-jane/sister-jane-puff-sleeve-mini-dress-in-ivory-polka-dot/prd/208270484#colourWayId-208270500,https://images.asos-media.com/products/sister-jane-puff-sleeve-mini-dress-in-ivory-polka-dot/208270484-1-polkadotsivory,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208270484.jpg,1000,1276,e6a433b6139b9b88,2025-10-22T15:07:27
asos,208256608,polka_dot,ASOS DESIGN denim mini shift dress in polka dot print,asos-design/asos-design-denim-mini-shift-dress-in-polka-dot-print/prd/208256608#colourWayId-208256611,https://images.asos-media.com/products/asos-design-denim-mini-shift-dress-in-polka-dot-print/208256608-1-cream,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208256608.jpg,1000,1276,b7f03be11ec18ec0,2025-10-22T15:07:27
asos,207573244,polka_dot,Kaiia exclusive sleeveless open tie back asymmetric ruffle hem mini dress in mono polka dot,kaiia/kaiia-exclusive-sleeveless-open-tie-back-asymmetric-ruffle-hem-mini-dress-in-mono-polka-dot/prd/207573244#colourWayId-207573248,https://images.asos-media.com/products/kaiia-exclusive-sleeveless-open-tie-back-asymmetric-ruffle-hem-mini-dress-in-mono-polka-dot/207573244-1-monopolka,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_207573244.jpg,1000,1276,b247cc18e1738cb7,2025-10-22T15:07:28
asos,209792827,polka_dot,Reclaimed Vintage long sleeve top with ruched side in black and yellow polka dot,reclaimed-vintage/reclaimed-vintage-long-sleeve-top-with-ruched-side-in-black-and-yellow-polka-dot/prd/209792827#colourWayId-209792828,https://images.asos-media.com/products/reclaimed-vintage-long-sleeve-top-with-ruched-side-in-black-and-yellow-polka-dot/209792827-1-black,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209792827.jpg,1000,1276,efac95c6ce1a1831,2025-10-22T15:07:29
asos,209766634,polka_dot,Wednesday's Girl print tie-shoulder midaxi dress in polka dot,wednesdays-girl/wednesdays-girl-print-tie-shoulder-midaxi-dress-in-polka-dot/prd/209766634#colourWayId-209766645,https://images.asos-media.com/products/wednesdays-girl-print-tie-shoulder-midaxi-dress-in-polka-dot/209766634-1-cream,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209766634.jpg,1000,1276,b1d9cc11cdc6cc8e,2025-10-22T15:07:31
asos,209485933,polka_dot,COLLUSION sheer sequin polka dot awkward length strappy dress,collusion/collusion-sheer-sequin-polka-dot-awkward-length-strappy-dress/prd/209485933#colourWayId-209485940,https://images.asos-media.com/products/collusion-sheer-sequin-polka-dot-awkward-length-strappy-dress/209485933-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209485933.jpg,1000,1276,f3669bce988ccc88,2025-10-22T15:07:32
asos,209826743,polka_dot,Reclaimed Vintage boxy cardigan in brown and green polka dot print,reclaimed-vintage/reclaimed-vintage-boxy-cardigan-in-brown-and-green-polka-dot-print/prd/209826743#colourWayId-209826751,https://images.asos-media.com/products/reclaimed-vintage-boxy-cardigan-in-brown-and-green-polka-dot-print/209826743-1-brown,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209826743.jpg,1000,1276,b4c3d39a2d70e44e,2025-10-22T15:07:32
asos,208774182,polka_dot,ASOS DESIGN 3D spot bandeau maxi dress in black,asos-design/asos-design-3d-spot-bandeau-maxi-dress-in-black/prd/208774182#colourWayId-208774186,https://images.asos-media.com/products/asos-design-3d-spot-bandeau-maxi-dress-in-black/208774182-1-black,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208774182.jpg,1000,1276,b24b9c38cf34cb34,2025-10-22T15:07:33
asos,209706730,polka_dot,Reclaimed Vintage raglan long sleeve top in purple and pink polka dot print,reclaimed-vintage/reclaimed-vintage-raglan-long-sleeve-top-in-purple-and-pink-polka-dot-print/prd/209706730#colourWayId-209706732,https://images.asos-media.com/products/reclaimed-vintage-raglan-long-sleeve-top-in-purple-and-pink-polka-dot-print/209706730-1-multi,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209706730.jpg,1000,1276,b0c79a99692ccc6e,2025-10-22T15:07:34
asos,208920504,polka_dot,ARRANGE embellished spot high neck long sleeve mini dress in gold,arrange/arrange-embellished-spot-high-neck-long-sleeve-mini-dress-in-gold/prd/208920504#colourWayId-208920530,https://images.asos-media.com/products/arrange-embellished-spot-high-neck-long-sleeve-mini-dress-in-gold/208920504-1-blackgold,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_208920504.jpg,1000,1276,e4f69a985ba35984,2025-10-22T15:07:34
asos,209859378,polka_dot,ASOS DESIGN sheer rib long sleeve top in cream polka dot,asos-design/asos-design-sheer-rib-long-sleeve-top-in-cream-polka-dot/prd/209859378#colourWayId-209859388,https://images.asos-media.com/products/asos-design-sheer-rib-long-sleeve-top-in-cream-polka-dot/209859378-1-creampolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209859378.jpg,1000,1276,e48334c69ace9d71,2025-10-22T15:07:35
asos,209705983,polka_dot,Nobody's Child Plus scarf neck blouse in black and white spot,nobodys-child-plus/nobodys-child-plus-scarf-neck-blouse-in-black-and-white-spot/prd/209705983#colourWayId-209705985,https://images.asos-media.com/products/nobodys-child-plus-scarf-neck-blouse-in-black-and-white-spot/209705983-1-blackwhitespot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209705983.jpg,1000,1276,bc92d2cb9f481ee0,2025-10-22T15:07:35
asos,209618368,polka_dot,Miss Selfridge tie neck cowl maxi dress in polka dot,miss-selfridge/miss-selfridge-tie-neck-cowl-maxi-dress-in-polka-dot/prd/209618368#colourWayId-209618371,https://images.asos-media.com/products/miss-selfridge-tie-neck-cowl-maxi-dress-in-polka-dot/209618368-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209618368.jpg,1000,1276,f3d398659e649630,2025-10-22T15:07:37
asos,209613926,polka_dot,ASOS DESIGN satin mini dress with cap sleeve in black and white polka dot,asos-design/asos-design-satin-mini-dress-with-cap-sleeve-in-black-and-white-polka-dot/prd/209613926#colourWayId-209613927,https://images.asos-media.com/products/asos-design-satin-mini-dress-with-cap-sleeve-in-black-and-white-polka-dot/209613926-1-blackpolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209613926.jpg,1000,1276,b8d81de0e0c93e8f,2025-10-22T15:07:38
asos,209599723,polka_dot,ASOS DESIGN cinched polka dot long sleeve top in white,asos-design/asos-design-cinched-polka-dot-long-sleeve-top-in-white/prd/209599723#colourWayId-209599726,https://images.asos-media.com/products/asos-design-cinched-polka-dot-long-sleeve-top-in-white/209599723-1-white,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209599723.jpg,1000,1276,b8c99de164cccccc,2025-10-22T15:07:38
asos,209441309,polka_dot,ASOS DESIGN long sleeve v neck poplin maxi dress in polka dot print,asos-design/asos-design-long-sleeve-v-neck-poplin-maxi-dress-in-polka-dot-print/prd/209441309#colourWayId-209441315,https://images.asos-media.com/products/asos-design-long-sleeve-v-neck-poplin-maxi-dress-in-polka-dot-print/209441309-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209441309.jpg,1000,1276,f29c99c799316463,2025-10-22T15:07:39
asos,209859102,polka_dot,ASOS DESIGN sheer mesh slouchy longline off shoulder cape top in black polka dot,asos-design/asos-design-sheer-mesh-slouchy-longline-off-shoulder-cape-top-in-black-polka-dot/prd/209859102#colourWayId-209859108,https://images.asos-media.com/products/asos-design-sheer-mesh-slouchy-longline-off-shoulder-cape-top-in-black-polka-dot/209859102-1-blackpolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209859102.jpg,1000,1276,b6c3c2e10f199ef0,2025-10-22T15:07:40
asos,209759329,polka_dot,COLLUSION slash neck blur spot top in brown blue co-ord,collusion/collusion-slash-neck-blur-spot-top-in-brown-blue-co-ord/grp/209932338#colourWayId-209759331&productId-209759329,https://images.asos-media.com/products/collusion-slash-neck-blur-spot-top-in-brown-blue-co-ord/209759329-1-chocolatespot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209759329.jpg,1000,1276,bec8c1cdc426cce3,2025-10-22T15:07:40
asos,209739353,polka_dot,ASOS DESIGN satin shoulder pad t shirt in black polka dot,asos-design/asos-design-satin-shoulder-pad-t-shirt-in-black-polka-dot/prd/209739353#colourWayId-209739360,https://images.asos-media.com/products/asos-design-satin-shoulder-pad-t-shirt-in-black-polka-dot/209739353-1-blackpolkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209739353.jpg,1000,1276,e596c6c3393c9992,2025-10-22T15:07:41
asos,209651300,polka_dot,ASOS DESIGN satin wide cuff shirt in polka dot,asos-design/asos-design-satin-wide-cuff-shirt-in-polka-dot/prd/209651300#colourWayId-209651311,https://images.asos-media.com/products/asos-design-satin-wide-cuff-shirt-in-polka-dot/209651300-1-polkadot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209651300.jpg,1000,1276,b2c3c1cdcc9cccf0,2025-10-22T15:07:41
asos,209615080,polka_dot,ASOS DESIGN dropped waist maxi smock dress in chocolate spot,asos-design/asos-design-dropped-waist-maxi-smock-dress-in-chocolate-spot/prd/209615080#colourWayId-209615096,https://images.asos-media.com/products/asos-design-dropped-waist-maxi-smock-dress-in-chocolate-spot/209615080-1-chocolatespot,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209615080.jpg,1000,1276,b3cbccb1cc649931,2025-10-22T15:07:42
asos,209539070,polka_dot,Lace & Beads Plus tulle v neck ruffle tiered mini dress in brown polka dot,lace-beads-plus/lace-beads-plus-tulle-v-neck-ruffle-tiered-mini-dress-in-brown-polka-dot/prd/209539070#colourWayId-209539073,https://images.asos-media.com/products/lace-beads-plus-tulle-v-neck-ruffle-tiered-mini-dress-in-brown-polka-dot/209539070-1-multi,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209539070.jpg,1000,1276,f3a4898b32329b67,2025-10-22T15:07:43
asos,209538940,polka_dot,Lace & Beads Petite bow shoulder tiered tulle maxi dress in white polka dot,lace-beads-petite/lace-beads-petite-bow-shoulder-tiered-tulle-maxi-dress-in-white-polka-dot/prd/209538940#colourWayId-209538948,https://images.asos-media.com/products/lace-beads-petite-bow-shoulder-tiered-tulle-maxi-dress-in-white-polka-dot/209538940-1-whiteblackpolka,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops/polka_dot/asos_209538940.jpg,1000,1276,e3b333b301cccccc,2025-10-22T15:07:43
